b3001,b3002,b3003,b3004,b3005,b3006,b3007,b3008,b3009,b3010,b3011,b3012,b3013,row,col,distance
0.0,0.0,0.0,0.0,0.0,0.8840579710144928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,13,40.024992192379
0.8905109489051095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8226950354609929,0.0,0.0,0.0,0.0,8,4,32.449961479175904
0.0,0.9420289855072465,0.8642857142857143,0.0,0.9084507042253521,0.0,0.0,0.8428571428571429,0.0,0.85,0.0,0.0,0.0,4,8,39.45883931389771
0.0,0.851063829787234,0.0,0.0,0.8785714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,9,36.124783736376884
0.0,0.8936170212765957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,39.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8928571428571429,0.0,0.0,0.0,13,7,15.0
0.0,0.0,0.0,0.0,0.0,0.0,0.7050359712230215,0.0,0.0,0.0,0.0,0.0,0.6857142857142857,14,16,20.12461179749811
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9787234042553192,0.0,0.0,0.0,0.0,14,4,20.12461179749811
0.0,0.0,0.85,0.920863309352518,0.0,0.0,0.8920863309352518,0.0,0.0,0.0,0.0,0.0,0.0,2,16,48.46648326421053
0.9051094890510948,0.0,0.0,0.0,0.8450704225352113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,8,21.840329667841555
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8723404255319149,0.7285714285714285,0.7092198581560284,0.0,0.0,13,7,15.0
0.0,0.0,0.0,0.0,0.9014084507042254,0.0,0.0,0.8714285714285714,0.0,0.0,0.0,0.0,0.0,7,8,30.594117081556707
0.8905109489051095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,5,33.54101966249685
0.0,0.0,0.8571428571428571,0.0,0.8380281690140845,0.0,0.0,0.9857142857142858,0.0,0.8428571428571429,0.0,0.0,0.0,8,8,27.65863337187866
0.0,0.0,0.0,0.0,0.0,0.7083333333333334,0.0,0.7857142857142857,0.0,0.7142857142857143,0.0,0.0,0.0,8,7,28.460498941515414
0.9343065693430656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8085106382978723,0.0,0.0,0.0,0.0,8,7,28.460498941515414
0.0,0.0,0.0,0.0,0.0,0.9420289855072465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,14,37.94733192202055
0.7883211678832117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,40.80441152620633
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857144,0.8723404255319149,0.0,0.0,13,9,12.36931687685298
0.0,0.855072463768116,0.0,0.0,0.7816901408450704,0.0,0.0,0.7428571428571429,0.0,0.0,0.0,0.0,0.0,6,9,33.13608305156178
0.0,0.0,0.0,0.0,0.0,0.8913043478260869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,13,40.024992192379
0.0,0.9574468085106383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,42.1070065428546
0.0,0.8695652173913043,0.75,0.0,0.7746478873239436,0.7847222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10,36.0
0.0,0.0,0.0,0.0,0.0,0.7708333333333334,0.7410071942446043,0.0,0.0,0.0,0.0,0.0,0.0,7,17,36.6196668472011
0.0,0.0,0.0,0.0,0.8714285714285714,0.9347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,12,36.49657518178932
0.0,0.8623188405797102,0.0,0.0,0.8873239436619719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,39.0
0.0,0.8723404255319149,0.0,0.8472222222222222,0.0,0.8985507246376812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,39.0
0.0,0.9057971014492754,0.0,0.0,0.8098591549295775,0.0,0.0,0.7642857142857142,0.0,0.0,0.0,0.0,0.0,5,10,36.0
0.0,0.0,0.8333333333333334,0.0,0.0,0.8695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,51.08815909777921
0.0,0.9219858156028368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8,39.45883931389771
0.9124087591240876,0.0,0.0,0.0,0.0,0.0,0.0,0.8357142857142857,0.0,0.0,0.0,0.0,0.0,7,6,32.31098884280702
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8297872340425532,0.0,0.0,0.0,0.0,13,5,19.209372712298546
0.0,0.0,0.0,0.8705035971223022,0.0,0.8263888888888888,0.9064748201438848,0.0,0.0,0.0,0.0,0.0,0.0,3,18,48.373546489791295
0.0,0.0,0.0,0.8417266187050358,0.8309859154929577,0.9027777777777778,0.8561151079136691,0.0,0.0,0.0,0.0,0.0,0.0,2,18,51.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8652482269503546,0.0,0.0,0.0,0.0,15,5,16.15549442140351
0.8686131386861314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8723404255319149,0.0,0.0,0.0,0.0,6,3,39.1152144312159
0.9051094890510948,0.0,0.0,0.0,0.8661971830985915,0.0,0.0,0.8857142857142857,0.0,0.0,0.0,0.0,0.0,8,9,27.166155414412252
0.0,0.0,0.0,0.9280575539568344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,17,46.95742752749558
0.0,0.9645390070921984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,42.42640687119285
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9571428571428572,14,21,34.205262752974136
0.9270072992700732,0.855072463768116,0.0,0.0,0.8732394366197183,0.0,0.0,0.8428571428571429,0.0,0.0,0.0,0.0,0.0,7,8,30.594117081556707
0.9270072992700732,0.8623188405797102,0.0,0.0,0.8802816901408451,0.0,0.0,0.8928571428571429,0.0,0.0,0.0,0.0,0.0,7,9,30.14962686336267
0.0,0.0,0.0,0.8263888888888888,0.0,0.8913043478260869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,15,39.0
0.0,0.0,0.0,0.0,0.8714285714285714,0.0,0.0,0.9097222222222222,0.0,0.0,0.0,0.0,0.0,9,8,24.73863375370596
0.0,0.8188405797101449,0.0,0.7122302158273381,0.7676056338028169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,42.0
0.0,0.8723404255319149,0.0,0.0,0.8642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,8,30.594117081556707
0.0,0.0,0.0,0.0,0.8380281690140845,0.8541666666666666,0.8776978417266187,0.0,0.0,0.0,0.0,0.0,0.0,2,9,45.09988913511872
0.0,0.9130434782608696,0.0,0.0,0.8732394366197183,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,11,36.124783736376884
0.0,0.0,0.0,0.0,0.0,0.8402777777777778,0.8992805755395683,0.0,0.0,0.0,0.0,0.0,0.0,6,17,39.1152144312159
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9007092198581559,0.0,0.0,0.0,0.0,14,4,20.12461179749811
0.0,0.9007092198581559,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,45.39823785126467
0.0,0.8623188405797102,0.0,0.0,0.9295774647887324,0.8472222222222222,0.0,0.8642857142857143,0.0,0.0,0.0,0.0,0.0,5,8,36.49657518178932
0.8832116788321168,0.8913043478260869,0.0,0.0,0.8873239436619719,0.8194444444444444,0.0,0.8714285714285714,0.0,0.0,0.0,0.0,0.0,7,8,30.594117081556707
0.0,0.8985507246376812,0.0,0.0,0.8873239436619719,0.8263888888888888,0.0,0.8642857142857143,0.0,0.0,0.0,0.0,0.0,3,10,42.0
0.0,0.0,0.0,0.0,0.8380281690140845,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,13,34.205262752974136
0.8102189781021898,0.7391304347826086,0.0,0.0,0.0,0.7361111111111112,0.0,0.7714285714285715,0.0,0.0,0.0,0.0,0.0,5,9,36.124783736376884
0.0,0.927536231884058,0.0,0.0,0.9014084507042254,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,11,36.124783736376884
0.0,0.0,0.0,0.0,0.0,0.8695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,16,40.24922359499622
0.0,0.8840579710144928,0.8714285714285714,0.0,0.8873239436619719,0.7986111111111112,0.0,0.85,0.0,0.0,0.0,0.0,0.0,4,8,39.45883931389771
0.0,0.0,0.0,0.0,0.0,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,14,43.68065933568311
0.0,0.9130434782608696,0.7428571428571429,0.6978417266187049,0.0,0.7986111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,52.39274758971894
0.0,0.8695652173913043,0.0,0.0,0.8661971830985915,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,42.1070065428546
0.0,0.9574468085106383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8,39.45883931389771
0.0,0.8695652173913043,0.0,0.0,0.852112676056338,0.9097222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10,36.0
0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,12,36.49657518178932
0.0,0.0,0.0,0.0,0.0,0.9375,0.8776978417266187,0.0,0.0,0.0,0.0,0.0,0.0,3,16,45.69463863518345
0.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,1,8,48.373546489791295
0.0,0.0,0.0,0.8776978417266187,0.0,0.9236111111111112,0.8705035971223022,0.0,0.0,0.0,0.0,0.0,0.0,2,20,54.08326913195984
0.7226277372262774,0.0,0.6642857142857143,0.0,0.7605633802816901,0.7083333333333334,0.0,0.8642857142857143,0.0,0.75,0.0,0.0,0.0,7,9,30.14962686336267
0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17,52.39274758971894
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9071428571428573,13,22,37.94733192202055
0.0,0.0,0.0,0.0,0.0,0.8541666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,14,40.80441152620633
0.0,0.0,0.0,0.0,0.8450704225352113,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,11,45.09988913511872
0.0,0.8043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,39.0
0.0,0.8768115942028986,0.0,0.7266187050359713,0.0,0.7638888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,42.0
0.0,0.0,0.0,0.0,0.8732394366197183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10,36.0
0.0,0.8913043478260869,0.0,0.0,0.8873239436619719,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,6,9,33.13608305156178
0.0,0.0,0.0,0.0,0.0,0.8402777777777778,0.8848920863309353,0.0,0.0,0.0,0.0,0.0,0.0,8,20,40.36087214122113
0.0,0.0,0.0,0.0,0.0,0.8541666666666666,0.9784172661870504,0.0,0.0,0.0,0.0,0.0,0.0,3,20,51.61395160225576
0.0,0.0,0.0,0.0,0.0,0.0,0.8920863309352518,0.0,0.0,0.0,0.0,0.0,0.0,1,18,53.665631459994955
0.0,0.0,0.7986111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,42.1070065428546
0.0,0.0,0.0,0.0,0.0,0.8541666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,12,39.45883931389771
0.0,0.0,0.8680555555555556,0.0,0.0,0.9057971014492754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13,48.83646178829912
0.0,0.9432624113475178,0.0,0.0,0.8428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,9,39.1152144312159
0.9343065693430656,0.0,0.0,0.0,0.8239436619718309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,10,33.0
0.8686131386861314,0.8768115942028986,0.0,0.0,0.8169014084507042,0.8541666666666666,0.8848920863309353,0.8857142857142857,0.0,0.0,0.0,0.0,0.0,8,12,27.65863337187866
0.0,0.0,0.9027777777777778,0.0,0.0,0.927536231884058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,12,45.39823785126467
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,13,7,15.0
0.8905109489051095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,7,28.460498941515414
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9214285714285714,13,20,32.31098884280702
0.8759124087591241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,37.589892258425
0.0,0.8840579710144928,0.8571428571428571,0.8489208633093526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,13,45.89117562233507
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8591549295774648,0.8571428571428571,12,20,33.54101966249685
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8142857142857143,0.0,0.8732394366197183,0.8071428571428572,16,8,6.708203932499369
0.8759124087591241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,4,34.98571136907181
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6928571428571428,0.0,0.7071428571428572,0.6808510638297872,0.0,0.0,16,9,4.242640687119286
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9007092198581559,0.0,0.0,0.0,0.0,13,2,26.832815729997478
0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18,56.36488268416781
0.0,0.0,0.8125,0.0,0.9428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,9,33.13608305156178
0.0,0.8695652173913043,0.0,0.0,0.9084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,9,36.124783736376884
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857144,13,22,37.94733192202055
0.0,0.0,0.0,0.0,0.852112676056338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,9,36.124783736376884
0.0,0.0,0.0,0.0,0.0,0.7222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,15,39.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8642857142857143,0.851063829787234,0.852112676056338,0.0,14,17,22.847319317591726
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.950354609929078,0.0,0.0,0.0,0.0,13,5,19.209372712298546
0.0,0.8865248226950354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,51.35172830587107
0.0,0.0,0.0,0.8611111111111112,0.0,0.8840579710144928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,15,41.78516483155236
0.0,0.0,0.0,0.7985611510791367,0.0,0.7569444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,13,34.205262752974136
0.0,0.0,0.0,0.0,0.9014084507042254,0.8333333333333334,0.0,0.8857142857142857,0.0,0.0,0.0,0.0,0.0,5,10,36.0
0.0,0.0,0.0,0.0,0.0,0.6805555555555556,0.0,0.0,0.7021276595744681,0.8142857142857143,0.8297872340425532,0.0,0.0,13,12,13.416407864998739
0.0,0.8794326241134752,0.9444444444444444,0.0,0.0,0.8985507246376812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,14,43.68065933568311
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8642857142857143,0.9716312056737588,0.8873239436619719,0.0,15,13,10.816653826391967
0.9051094890510948,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,7,8,30.594117081556707
0.9097744360902256,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.8472222222222222,0.0,0.0,0.0,0.0,0.0,7,8,30.594117081556707
0.9051094890510948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3,39.1152144312159
0.0,0.0,0.0,0.9712230215827338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,15,41.78516483155236
0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,12,36.49657518178932
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8857142857142857,15,22,36.49657518178932
0.0,0.0,0.0,0.8776978417266187,0.8450704225352113,1.0,0.8920863309352518,0.0,0.0,0.0,0.0,0.0,0.0,7,16,34.98571136907181
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8802816901408451,0.8285714285714286,13,17,24.186773244895647
0.0,0.9078014184397164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,48.093658625644196
0.0,0.855072463768116,0.7928571428571428,0.7050359712230215,0.7253521126760564,0.0,0.0,0.7285714285714285,0.0,0.0,0.0,0.0,0.0,6,10,33.0
0.0,0.0,0.8785714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,13,40.024992192379
0.0,0.0,0.0,0.0,0.0,0.8623188405797102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10,36.0
0.0,0.0,0.0,0.8541666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18,56.36488268416781
0.0,0.8260869565217391,0.0,0.0,0.0,0.9444444444444444,0.8561151079136691,0.0,0.0,0.0,0.0,0.0,0.0,7,11,30.14962686336267
0.0,0.8985507246376812,0.7857142857142857,0.7266187050359713,0.7253521126760564,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8,39.45883931389771
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9571428571428572,12,22,39.0
0.0,0.8439716312056738,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,8,36.49657518178932
0.0,0.0,0.0,0.9236111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,16,42.95346318982906
0.8686131386861314,0.0,0.0,0.0,0.8873239436619719,0.8263888888888888,0.0,0.8714285714285714,0.0,0.0,0.0,0.0,0.0,6,9,33.13608305156178
0.0,0.0,0.6714285714285714,0.0,0.7183098591549296,0.7638888888888888,0.0,0.7142857142857143,0.0,0.0,0.6950354609929078,0.0,0.0,4,13,40.024992192379
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8794326241134752,0.0,0.0,0.0,0.0,14,4,20.12461179749811
0.0,0.7318840579710145,0.0,0.7050359712230215,0.7816901408450704,0.8263888888888888,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,7,8,30.594117081556707
0.0,0.8623188405797102,0.0,0.7553956834532374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,45.39823785126467
0.0,0.0,0.0,0.0,0.0,0.7222222222222222,0.0,0.7214285714285714,0.7092198581560284,0.75,0.75177304964539,0.6901408450704225,0.0,15,8,8.485281374238571
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9071428571428573,16,22,36.124783736376884
0.0,0.8723404255319149,0.8541666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,11,45.09988913511872
0.0,0.9710144927536232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,45.39823785126467
0.0,0.0,0.0,0.0,0.0,0.8913043478260869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13,48.83646178829912
0.9124087591240876,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.8581560283687943,0.0,0.0,0.0,0.0,6,7,34.205262752974136
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8943661971830986,0.85,14,18,25.63201123595259
0.0,0.9202898550724636,0.8071428571428572,0.7769784172661871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,9,45.09988913511872
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9290780141843972,0.0,0.0,0.0,0.0,14,7,12.727922061357855
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8439716312056738,0.0,0.0,0.0,0.0,14,4,20.12461179749811
0.0,0.0,0.0,0.0,0.0,0.6736111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.6928571428571428,16,22,36.124783736376884
0.0,0.0,0.0,0.0,0.8785714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,11,36.124783736376884
0.0,0.0,0.0,0.0,0.7535211267605634,0.7013888888888888,0.7050359712230215,0.8357142857142857,0.0,0.7428571428571429,0.7375886524822695,0.0,0.0,10,9,21.213203435596427
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7357142857142858,0.0,0.7285714285714285,0.6808510638297872,0.0,0.0,13,9,12.36931687685298
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7446808510638298,0.7357142857142858,0.8226950354609929,0.0,0.0,13,9,12.36931687685298
0.0,0.8695652173913043,0.0,0.0,0.852112676056338,0.8472222222222222,0.8848920863309353,0.0,0.0,0.0,0.0,0.0,0.0,5,9,36.124783736376884
0.0,0.8840579710144928,0.0,0.0,0.8591549295774648,0.0,0.0,0.8642857142857143,0.0,0.8928571428571429,0.0,0.0,0.0,4,9,39.1152144312159
0.8759124087591241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,31.32091952673165
0.0,0.0,0.0,0.0,0.0,0.8402777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,11,39.1152144312159
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8028169014084507,0.0,15,18,24.73863375370596
0.0,0.0,0.0,0.8705035971223022,0.0,0.8194444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,15,39.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9640287769784172,0.0,0.0,0.0,0.0,0.0,0.0,7,18,38.41874542459709
0.8248175182481752,0.8913043478260869,0.0,0.0,0.9647887323943662,0.8402777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,27.65863337187866
0.9562043795620438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,4,34.98571136907181
0.0,0.8768115942028986,0.8571428571428571,0.0,0.9014084507042254,0.8263888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,9,39.1152144312159
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9929078014184396,0.8873239436619719,0.0,15,15,16.15549442140351
0.0,0.8768115942028986,0.8785714285714286,0.8561151079136691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,12,45.39823785126467
0.0,0.8768115942028986,0.0,0.0,0.8661971830985915,0.8611111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,10,33.0
0.0,0.0,0.0,0.0,0.8098591549295775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,8,36.49657518178932
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9361702127659576,0.0,0.0,0.0,0.0,15,3,21.840329667841555
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8936170212765957,0.0,0.0,0.0,0.0,16,4,18.24828759089466
0.0,0.0,0.0,0.8402777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,16,42.95346318982906
0.8686131386861314,0.8188405797101449,0.0,0.0,0.0,0.8472222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,32.31098884280702
0.0,0.0,0.0,0.8633093525179856,0.0,0.8333333333333334,0.8992805755395683,0.0,0.0,0.0,0.0,0.0,0.0,3,17,46.95742752749558
0.0,0.9637681159420288,0.0,0.0,0.9014084507042254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,9,39.1152144312159
0.0,0.0,0.0,0.0,0.0,0.8472222222222222,0.0,0.85,0.0,0.0,0.0,0.0,0.0,7,11,30.14962686336267
0.0,0.0,0.0,0.7338129496402878,0.0,0.0,0.7985611510791367,0.0,0.0,0.0,0.0,0.0,0.0,3,17,46.95742752749558
0.0,0.8985507246376812,0.0,0.0,0.9154929577464788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,8,30.594117081556707
0.0,0.0,0.0,0.8541666666666666,0.0,0.0,0.8309859154929577,0.0,0.0,0.0,0.0,0.0,0.0,5,18,43.26661530556787
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7928571428571428,0.0,0.7857142857142857,0.7092198581560284,0.0,0.0,14,9,9.486832980505138
0.8832116788321168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8226950354609929,0.0,0.0,0.0,0.0,8,4,32.449961479175904
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8723404255319149,0.0,0.0,0.0,0.7142857142857143,14,2,25.63201123595259
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7042253521126759,0.0,15,18,24.73863375370596
0.0,0.0,0.0,0.0,0.8873239436619719,0.8402777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,39.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9071428571428573,0.8439716312056738,0.0,0.0,15,7,10.816653826391967
0.0,0.8840579710144928,0.9357142857142856,0.0,0.852112676056338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10,45.0
0.9635036496350364,0.8188405797101449,0.0,0.0,0.8802816901408451,0.0,0.0,0.8714285714285714,0.0,0.0,0.0,0.0,0.0,4,10,39.0
0.0,0.0,0.0,0.8561151079136691,0.0,0.7916666666666666,0.9712230215827338,0.0,0.0,0.0,0.0,0.0,0.0,2,18,51.0
0.0,0.8623188405797102,0.8,0.0,0.6971830985915493,0.8194444444444444,0.0,0.7214285714285714,0.0,0.0,0.6737588652482269,0.0,0.0,2,9,45.09988913511872
0.0,0.8623188405797102,0.8642857142857143,0.0,0.943661971830986,0.8402777777777778,0.0,0.8714285714285714,0.0,0.0,0.0,0.0,0.0,2,9,45.09988913511872
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7659574468085106,0.0,0.0,0.0,0.0,13,5,19.209372712298546
0.0,0.0,0.0,0.9027777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,18,45.79301256742124
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8642857142857143,0.0,0.0,0.0,13,10,12.0
